time (PST),fog,fog tips,rain (mm),air temperature (C),relative humidity (%),wind speed (m/s),wind gust (m/s),wind direction (deg)
2005-05-10 13:00:00,0.0,0.0,0.0,13.39,69.38,3.9775,4.865,329.675
2005-05-10 14:00:00,0.0,0.0,0.0,13.835,70.79249999999999,3.6325000000000003,4.6025,325.475
2005-05-10 15:00:00,0.0,0.0,0.0,13.8875,71.35,4.0925,4.7524999999999995,330.725
2005-05-10 16:00:00,0.0,0.0,0.0,14.04,70.805,3.42,3.99,325.925
2005-05-10 17:00:00,0.0,0.0,0.0,13.075,74.2,4.445,5.515,325.35
2005-05-10 18:00:00,0.0,0.0,0.0,12.3475,75.1,3.0,3.6950000000000003,321.0
2005-05-10 19:00:00,0.0,0.0,0.0,11.747499999999999,72.725,3.17,4.6075,310.675
2005-05-10 20:00:00,0.0,0.0,0.0,11.5275,72.075,3.405,4.525,282.575
2005-05-10 21:00:00,0.0,0.0,0.0,11.02,78.2,2.05,2.9450000000000003,266.8
2005-05-10 22:00:00,0.0,0.0,0.0,10.7525,84.75,2.395,2.7375,318.05
2005-05-10 23:00:00,0.0,0.0,0.0,10.625,85.45,2.0,2.505,325.175
2005-05-11 00:00:00,0.0,0.0,0.0,10.629999999999999,82.775,1.7774999999999999,2.15,330.975
2005-05-11 01:00:00,0.0,0.0,0.0,10.8125,78.05,1.7475,2.1625,329.75
2005-05-11 02:00:00,0.0,0.0,0.0,10.3075,81.4,1.71,2.2,328.325
2005-05-11 03:00:00,0.0,0.0,0.0,10.57,75.425,1.3875,1.97,332.65
2005-05-11 04:00:00,0.0,0.0,0.0,10.265,75.75,1.1400000000000001,1.4825,334.075
2005-05-11 05:00:00,0.0,0.0,0.0,9.7575,86.05,1.2925,1.5575,326.825
2005-05-11 06:00:00,0.0,0.0,0.0,10.085,87.025,2.07,2.52,327.025
2005-05-11 07:00:00,0.0,0.0,0.0,11.26,82.3,1.465,1.9375,325.875
2005-05-11 08:00:00,0.0,0.0,0.0,12.93,76.25,1.0375,1.95,323.5
2005-05-11 09:00:00,0.0,0.0,0.0,14.2775,72.44999999999999,1.5975000000000001,2.025,322.0
2005-05-11 10:00:00,0.0,0.0,0.0,15.5975,61.8975,1.7349999999999999,2.1775,321.8
2005-05-11 11:00:00,0.0,0.0,0.0,15.68,66.73,1.9125,2.21,321.075
2005-05-11 12:00:00,0.0,0.0,0.0,15.004999999999999,71.495,2.62,3.2275,325.075
2005-05-11 13:00:00,0.0,0.0,0.0,14.415,71.42500000000001,3.8575,4.41,323.975
2005-05-11 14:00:00,0.0,0.0,0.0,13.9025,76.44999999999999,4.2625,5.005,321.175
2005-05-11 15:00:00,0.0,0.0,0.0,13.9925,75.825,4.49,4.98,319.4
2005-05-11 16:00:00,0.0,0.0,0.0,13.8725,76.675,4.1975,4.72,326.15
2005-05-11 17:00:00,0.0,0.0,0.0,13.3975,78.15,4.17,4.6425,317.3
2005-05-11 18:00:00,0.0,0.0,0.0,12.115,84.825,3.3525,4.09,319.575
2005-05-11 19:00:00,0.0,0.0,0.0,11.2925,87.375,2.6975,3.145,325.0
2005-05-11 20:00:00,0.0,0.0,0.0,11.0075,87.95,3.235,3.7824999999999998,326.525
2005-05-11 21:00:00,0.0,0.0,0.0,10.76,89.1,3.145,3.7575,324.775
2005-05-11 22:00:00,0.0,0.0,0.0,10.559999999999999,91.975,3.04,3.455,321.725
2005-05-11 23:00:00,0.0,0.0,0.0,10.6425,91.075,2.7824999999999998,3.1425,321.35
2005-05-12 00:00:00,0.0,0.0,0.0,10.6975,90.6,2.415,2.8049999999999997,320.875
2005-05-12 01:00:00,0.0,0.0,0.0,10.469999999999999,91.2,1.4125,1.815,320.975
2005-05-12 02:00:00,0.0,0.0,0.0,10.5425,90.7,1.57,1.8925,323.825
2005-05-12 03:00:00,0.0,0.0,0.0,12.4275,72.39750000000001,1.08,1.3925,245.2
2005-05-12 04:00:00,0.0,0.0,0.0,10.86,82.85,1.3825,1.7974999999999999,327.9
2005-05-12 05:00:00,0.0,0.0,0.0,15.2075,46.525,0.0,0.0,0.0
2005-05-12 06:00:00,0.0,0.0,0.0,16.072499999999998,48.16,0.0,0.0,0.0
2005-05-12 07:00:00,0.0,0.0,0.0,16.96,57.4775,0.0575,0.255,79.0
2005-05-12 08:00:00,0.0,0.0,0.0,17.4175,65.4075,0.005,0.095,38.575
2005-05-12 09:00:00,0.0,0.0,0.0,19.365000000000002,62.025,0.02,0.095,77.85
2005-05-12 10:00:00,0.0,0.0,0.0,20.2725,55.004999999999995,0.16749999999999998,0.765,315.45
2005-05-12 11:00:00,0.0,0.0,0.0,19.935,50.375,0.2975,0.96,323.825
2005-05-12 12:00:00,0.0,0.0,0.0,19.235,52.11,1.505,2.035,316.075
2005-05-12 13:00:00,0.0,0.0,0.0,19.3,48.6225,1.975,2.245,319.3
2005-05-12 14:00:00,0.0,0.0,0.0,18.335,58.0875,2.505,2.9025,324.4
2005-05-12 15:00:00,0.0,0.0,0.0,16.41,71.4125,2.7125,2.9825,318.3
2005-05-12 16:00:00,0.0,0.0,0.0,16.5,71.7525,2.2800000000000002,2.61,321.675
2005-05-12 17:00:00,0.0,0.0,0.0,16.805,70.42,2.2625,2.67,327.75
2005-05-12 18:00:00,0.0,0.0,0.0,13.855,81.3,2.8375,3.3325,328.25
2005-05-12 19:00:00,0.0,0.0,0.0,12.31,87.05,3.4675,4.0325,328.1
2005-05-12 20:00:00,0.0,0.0,0.0,10.785,96.575,3.6475,4.065,325.85
2005-05-12 21:00:00,0.0,0.0,0.0,10.7375,96.05,3.44,3.91,326.375
2005-05-12 22:00:00,0.0,0.0,0.0,10.7975,94.275,3.195,3.5,327.9
2005-05-12 23:00:00,0.0,0.0,0.0,11.4575,89.475,3.1525,3.5475000000000003,324.425
2005-05-13 00:00:00,0.0,0.0,0.0,10.52,95.525,1.6600000000000001,2.18,324.825
2005-05-13 01:00:00,0.0,0.0,0.0,11.9875,85.375,1.8475,2.0524999999999998,323.575
2005-05-13 02:00:00,0.0,0.0,0.0,15.9725,64.845,0.5825,0.9824999999999999,159.3675
2005-05-13 03:00:00,0.0,0.0,0.0,17.3975,55.4825,0.11,0.39,124.205
2005-05-13 04:00:00,0.0,0.0,0.0,15.25,66.7325,0.41500000000000004,0.7625,181.8425
2005-05-13 05:00:00,0.0,0.0,0.0,18.3075,52.3975,0.1325,0.72,84.075
2005-05-13 06:00:00,0.0,0.0,0.0,16.9075,63.035,0.14250000000000002,0.485,190.39999999999998
2005-05-13 07:00:00,0.0,0.0,0.0,18.5625,62.325,0.115,0.41000000000000003,190.125
2005-05-13 08:00:00,0.0,0.0,0.0,21.5575,50.9675,1.275,1.6574999999999998,160.875
2005-05-13 09:00:00,0.0,0.0,0.0,23.6125,42.55,1.6275,2.13,167.825
2005-05-13 10:00:00,0.0,0.0,0.0,23.505,49.197500000000005,0.19,0.7324999999999999,296.15
2005-05-13 11:00:00,0.0,0.0,0.0,21.064999999999998,56.6275,0.4325,1.0525,318.85
2005-05-13 12:00:00,0.0,0.0,0.0,22.335,52.66,0.0525,0.14,82.175
2005-05-13 13:00:00,0.0,0.0,0.0,23.372500000000002,45.489999999999995,1.0875,1.6025,317.175
2005-05-13 14:00:00,0.0,0.0,0.0,19.68,53.345,2.5549999999999997,2.855,318.3
2005-05-13 15:00:00,0.0,0.0,0.0,18.855,60.9,2.7575,3.24,321.775
2005-05-13 16:00:00,0.0,0.0,0.0,17.495,69.97999999999999,2.63,3.0700000000000003,326.95
2005-05-13 17:00:00,0.0,0.0,0.0,17.1175,70.3925,2.795,3.24,328.2
2005-05-13 18:00:00,0.0,0.0,0.0,15.395,75.2,3.0225,3.6275,328.275
2005-05-13 19:00:00,0.0,0.0,0.0,12.18,89.225,3.0625,3.59,330.325
2005-05-13 20:00:00,0.0,0.0,0.0,13.89,80.2,2.8274999999999997,3.425,324.325
2005-05-13 21:00:00,0.0,0.0,0.0,12.565,85.225,3.9175,4.475,324.05
2005-05-13 22:00:00,0.0,0.0,0.0,14.9625,71.33,2.95,3.525,329.55
2005-05-13 23:00:00,0.0,0.0,0.0,13.8525,76.825,2.965,3.4375,322.125
2005-05-14 00:00:00,0.0,0.0,0.0,11.6025,89.25,2.71,3.1075,324.075
2005-05-14 01:00:00,0.0,0.0,0.0,11.094999999999999,93.55,1.8375,2.2525,324.525
2005-05-14 02:00:00,0.0,0.0,0.0,11.185,93.625,1.13,1.7675,329.725
2005-05-14 03:00:00,0.0,0.0,0.0,11.24,94.6,1.7575,2.165,324.95
2005-05-14 04:00:00,0.0,0.0,0.0,10.9075,95.125,1.655,1.9300000000000002,325.375
2005-05-14 05:00:00,0.0,0.0,0.0,16.2575,61.2775,0.7375,1.185,89.1925
2005-05-14 06:00:00,0.0,0.0,0.0,19.1875,47.97,0.0775,0.2575,21.049999999999997
2005-05-14 07:00:00,0.0,0.0,0.0,17.85,64.475,0.5125,1.0325,315.45
2005-05-14 08:00:00,0.0,0.0,0.0,21.4425,55.645,1.3575,1.88,156.3
2005-05-14 09:00:00,0.0,0.0,0.0,23.130000000000003,54.4225,0.655,1.055,174.3
2005-05-14 10:00:00,0.0,0.0,0.0,24.5875,52.207499999999996,0.3525,0.8175,290.275
2005-05-14 11:00:00,0.0,0.0,0.0,24.4075,49.765,0.49,0.935,310.375
2005-05-14 12:00:00,0.0,0.0,0.0,22.1925,52.82,1.12,1.495,316.25
2005-05-14 13:00:00,0.0,0.0,0.0,20.72,55.0125,2.31,2.7,322.9
2005-05-14 14:00:00,0.0,0.0,0.0,20.0925,59.66,2.3075,2.6225,322.775
2005-05-14 15:00:00,0.0,0.0,0.0,19.3675,61.7375,2.525,2.9875,321.175
2005-05-14 16:00:00,0.0,0.0,0.0,15.6,78.025,3.2475,3.5975,325.6
2005-05-14 17:00:00,0.0,0.0,0.0,15.032499999999999,81.5,2.9625,3.55,331.425
2005-05-14 18:00:00,0.0,0.0,0.0,12.540000000000001,92.55,3.6525,4.032500000000001,328.17499999999995
2005-05-14 19:00:00,0.0,0.0,0.0,11.605,97.225,3.6550000000000002,4.1125,326.15
2005-05-14 20:00:00,0.0,0.0,0.0,11.51,98.05,4.2375,4.9025,326.675
2005-05-14 21:00:00,0.0,0.0,0.0,11.6725,96.65,4.4625,4.98,324.625
2005-05-14 22:00:00,0.0,0.0,0.0,11.8025,94.1,4.055,4.5975,322.65
2005-05-14 23:00:00,0.0,0.0,0.0,11.9475,93.325,2.13,2.7024999999999997,325.625
2005-05-15 00:00:00,0.0,0.0,0.0,12.3325,89.95,1.5625,2.1825,323.175
2005-05-15 01:00:00,0.0,0.0,0.0,10.99,95.825,1.5175,2.07,321.025
2005-05-15 02:00:00,0.0,0.0,0.0,11.025,94.75,1.415,2.0425,330.85
2005-05-15 03:00:00,4.714,1.0,0.0,10.4975,98.1,1.4525000000000001,1.775,326.4
2005-05-15 04:00:00,0.0,0.0,0.0,13.6375,84.625,0.19000000000000003,0.735,165.85
2005-05-15 05:00:00,0.0,0.0,0.0,13.9475,82.975,0.8400000000000001,1.1925,195.32999999999998
2005-05-15 06:00:00,0.0,0.0,0.0,15.629999999999999,77.46000000000001,0.365,0.5475,167.1
2005-05-15 07:00:00,0.0,0.0,0.0,19.3875,65.675,0.5775,0.9850000000000001,134.5
2005-05-15 08:00:00,0.0,0.0,0.0,19.255000000000003,69.2375,0.425,1.1,170.475
2005-05-15 09:00:00,0.0,0.0,0.0,18.3175,71.9725,0.645,0.995,320.3
2005-05-15 10:00:00,0.0,0.0,0.0,19.7025,67.4275,0.42500000000000004,0.88,323.525
2005-05-15 11:00:00,0.0,0.0,0.0,19.695,66.2875,1.0375,1.535,325.525
2005-05-15 12:00:00,0.0,0.0,0.0,19.3025,66.63,1.955,2.25,323.15
2005-05-15 13:00:00,0.0,0.0,0.0,18.055,70.8475,2.48,2.8575,320.425
2005-05-15 14:00:00,0.0,0.0,0.0,16.5825,78.85,2.9625,3.33,321.275
2005-05-15 15:00:00,0.0,0.0,0.0,15.2675,85.025,2.8850000000000002,3.1999999999999997,321.475
2005-05-15 16:00:00,0.0,0.0,0.0,12.9275,95.2,3.325,3.665,322.275
2005-05-15 17:00:00,0.0,0.0,0.0,12.0425,97.775,4.135,4.68,316.97499999999997
2005-05-15 18:00:00,28.284000000000002,6.0,0.0,11.9525,98.8,4.145,4.6875,321.875
2005-05-15 19:00:00,37.712,8.0,0.0,11.8325,99.05,4.415,5.2025,318.825
2005-05-15 20:00:00,23.57,5.0,0.0,11.817499999999999,99.15,3.8175,4.3325,322.075
2005-05-15 21:00:00,23.57,5.0,0.0,11.8175,99.25,3.0075000000000003,3.6174999999999997,322.65
2005-05-15 22:00:00,14.142000000000001,3.0,0.0,12.092500000000001,99.3,2.9975,3.54,327.8
2005-05-15 23:00:00,4.714,1.0,0.0,12.44,99.3,2.8850000000000002,3.4775,325.95
2005-05-16 00:00:00,23.57,5.0,0.0,12.075,99.35,3.02,3.7875,321.25
2005-05-16 01:00:00,9.428,2.0,0.0,13.0625,99.3,2.0675,2.7725,326.175
2005-05-16 02:00:00,18.856,4.0,0.0,12.16,99.375,2.3575,3.0625,322.925
2005-05-16 03:00:00,42.426,9.0,0.0,12.5675,99.4,2.6475,3.4924999999999997,316.325
2005-05-16 04:00:00,42.426,9.0,0.0,12.8125,99.4,2.6174999999999997,3.5475,326.075
2005-05-16 05:00:00,65.99600000000001,14.0,0.0,12.5825,99.4,2.38,3.27,319.625
2005-05-16 06:00:00,47.14,10.0,0.0,12.4775,99.45,1.88,2.9725,321.775
2005-05-16 07:00:00,75.424,16.0,0.0,11.932500000000001,99.5,2.7225,3.63,313.2
2005-05-16 08:00:00,37.712,8.0,0.0,12.6375,99.42500000000001,2.4575,3.055,322.975
2005-05-16 09:00:00,0.0,0.0,0.0,13.7825,99.25,3.185,4.0325,317.475
2005-05-16 10:00:00,0.0,0.0,0.0,13.615,95.275,3.01,3.925,324.7
2005-05-16 11:00:00,0.0,0.0,0.0,14.425,87.8,2.645,3.44,326.75
2005-05-16 12:00:00,0.0,0.0,0.0,12.95,93.925,4.035,4.975,328.2
2005-05-16 13:00:00,0.0,0.0,0.0,12.5675,95.275,4.92,5.907500000000001,328.35
2005-05-16 14:00:00,0.0,0.0,0.0,12.7575,93.425,4.3275,5.6475,323.925
2005-05-16 15:00:00,0.0,0.0,0.0,12.1225,95.825,5.3325,6.3325,324.725
2005-05-16 16:00:00,0.0,0.0,0.0,11.985,95.1,5.0925,6.24,326.65
2005-05-16 17:00:00,0.0,0.0,0.0,11.629999999999999,96.1,4.5625,5.3575,329.15
2005-05-16 18:00:00,0.0,0.0,0.0,11.442499999999999,96.25,3.88,4.59,326.45
2005-05-16 19:00:00,0.0,0.0,0.0,11.1575,96.325,3.075,3.945,328.625
2005-05-16 20:00:00,0.0,0.0,0.0,10.8775,97.8,2.1925,2.8225,327.1
2005-05-16 21:00:00,0.0,0.0,0.0,10.657499999999999,98.85000000000001,2.5225,3.2325,323.0
2005-05-16 22:00:00,0.0,0.0,0.0,10.4925,98.67500000000001,2.69,3.4625,320.875
2005-05-16 23:00:00,0.0,0.0,0.0,10.432500000000001,97.35,3.365,4.0,322.75
2005-05-17 00:00:00,0.0,0.0,0.0,10.21,96.9,3.395,3.825,320.175
2005-05-17 01:00:00,0.0,0.0,0.0,10.03,97.35,2.2225,2.9225,323.125
2005-05-17 02:00:00,0.0,0.0,0.0,9.9575,95.45,2.6950000000000003,3.37,328.75
2005-05-17 03:00:00,0.0,0.0,0.0,9.8275,94.75,2.885,3.3225,326.275
2005-05-17 04:00:00,0.0,0.0,0.0,9.5275,96.75,2.9175,3.4299999999999997,323.15
2005-05-17 05:00:00,0.0,0.0,0.0,9.549999999999999,98.925,3.225,3.6875,320.7
2005-05-17 06:00:00,0.0,0.0,0.0,9.7275,98.85,2.9775,3.495,328.975
2005-05-17 07:00:00,0.0,0.0,0.0,10.8375,89.225,2.9775,3.88,321.175
2005-05-17 08:00:00,0.0,0.0,0.0,12.8675,75.1,1.1775,1.835,314.05
2005-05-17 09:00:00,0.0,0.0,0.0,14.0375,70.85,0.6625,1.1025,318.1
2005-05-17 10:00:00,0.0,0.0,0.0,14.2075,69.975,1.6025,1.9125,319.525
2005-05-17 11:00:00,0.0,0.0,0.0,14.0175,67.5775,1.8925,2.3175,328.675
2005-05-17 12:00:00,0.0,0.0,0.0,13.065000000000001,74.2375,3.115,3.795,326.57500000000005
2005-05-17 13:00:00,0.0,0.0,0.0,13.4125,76.95,3.0475,3.9275,330.575
2005-05-17 14:00:00,0.0,0.0,0.0,12.9825,79.225,4.4425,5.172499999999999,327.925
2005-05-17 15:00:00,0.0,0.0,0.0,12.6625,80.875,4.745,5.71,322.65
2005-05-17 16:00:00,0.0,0.0,0.0,12.305,86.375,5.1125,5.9725,317.85
2005-05-17 17:00:00,0.0,0.0,0.0,11.645,89.1,4.955,5.52,316.9
2005-05-17 18:00:00,0.0,0.0,0.0,11.33,89.2,4.36,4.8775,318.45
2005-05-17 19:00:00,0.0,0.0,0.0,10.72,91.22500000000001,4.165,4.97,314.825
2005-05-17 20:00:00,0.0,0.0,0.0,10.64,90.425,3.7525,4.215,319.375
2005-05-17 21:00:00,0.0,0.0,0.0,10.5725,90.85000000000001,3.7525,4.3425,321.675
2005-05-17 22:00:00,0.0,0.0,0.0,10.45,93.4,3.3475,4.1575,326.425
2005-05-17 23:00:00,0.0,0.0,0.0,10.32,92.95,2.3325,3.065,325.675
2005-05-18 00:00:00,0.0,0.0,0.0,10.03,95.27499999999999,1.6375,2.2075,322.25
2005-05-18 01:00:00,0.0,0.0,0.0,9.9875,93.175,1.835,2.1825,321.625
2005-05-18 02:00:00,0.0,0.0,0.0,10.2225,87.6,2.425,2.835,322.65
2005-05-18 03:00:00,0.0,0.0,0.0,10.0275,92.375,1.75,2.3825000000000003,326.425
2005-05-18 04:00:00,0.0,0.0,0.0,10.36,86.4,2.63,3.3125,325.5
2005-05-18 05:00:00,0.0,0.0,0.0,10.3125,90.675,1.6025,2.1174999999999997,324.05
2005-05-18 06:00:00,0.0,0.0,0.0,10.987499999999999,90.425,1.8775,2.2800000000000002,322.65
2005-05-18 07:00:00,0.0,0.0,0.0,12.215,85.3,2.0225,2.44,322.55
2005-05-18 08:00:00,0.0,0.0,0.0,13.2425,74.2,2.4625,2.9924999999999997,322.75
2005-05-18 09:00:00,0.0,0.0,0.0,13.87,70.8,2.77,3.1225,322.05
2005-05-18 10:00:00,0.0,0.0,0.0,14.495000000000001,69.815,2.9425,3.3025,319.325
2005-05-18 11:00:00,0.0,0.0,0.0,15.24,70.725,2.5225,2.8525,323.4
2005-05-18 12:00:00,0.0,0.0,0.0,15.71,69.81,2.6275,3.0675,323.25
2005-05-18 13:00:00,0.0,0.0,0.0,15.72,69.07249999999999,3.5875,4.255,322.625
2005-05-18 14:00:00,0.0,0.0,0.0,15.535,73.8,4.01,4.5525,320.9
2005-05-18 15:00:00,0.0,0.0,0.0,15.6425,77.725,3.795,4.45,327.5
2005-05-18 16:00:00,0.0,0.0,0.0,14.855,84.75,4.6325,5.2425,320.2
2005-05-18 17:00:00,0.0,0.0,0.0,13.655000000000001,92.44999999999999,4.655,5.3175,327.375
2005-05-18 18:00:00,0.0,0.0,0.0,13.285,95.82499999999999,4.625,5.234999999999999,321.8
2005-05-18 19:00:00,0.0,0.0,0.0,13.0025,97.75,4.1775,4.9375,321.65
2005-05-18 20:00:00,0.0,0.0,0.0,12.8675,98.5,4.6175,5.3149999999999995,319.3
2005-05-18 21:00:00,4.714,1.0,0.0,12.6925,98.9,4.1775,5.095,317.1
2005-05-18 22:00:00,4.714,1.0,0.0,12.535,99.05,3.3825,4.145,319.125
2005-05-18 23:00:00,9.428,2.0,0.0,12.365,99.175,3.38,4.0825,320.825
2005-05-19 00:00:00,4.714,1.0,0.0,12.43,99.175,3.3,3.9825,322.85
2005-05-19 01:00:00,0.0,0.0,0.0,12.5175,98.425,3.4225,3.855,324.9
2005-05-19 02:00:00,0.0,0.0,0.0,12.3025,98.05,2.8,3.3725,326.3
2005-05-19 03:00:00,0.0,0.0,0.0,12.515,96.725,2.75,3.3875,319.175
2005-05-19 04:00:00,0.0,0.0,0.0,12.32,96.95,2.8575,3.6475,324.75
2005-05-19 05:00:00,0.0,0.0,0.0,12.2725,97.0,2.965,3.6500000000000004,325.15
2005-05-19 06:00:00,0.0,0.0,0.0,12.71,95.5,2.385,3.1075,324.72499999999997
2005-05-19 07:00:00,0.0,0.0,0.0,13.74,91.175,1.9375,2.2625,323.95
2005-05-19 08:00:00,0.0,0.0,0.0,16.4025,81.2,0.8325,1.45,323.65
2005-05-19 09:00:00,0.0,0.0,0.0,15.7725,81.19999999999999,2.4699999999999998,2.915,318.825
2005-05-19 10:00:00,0.0,0.0,0.0,16.8775,78.375,2.9725,3.4775,321.975
2005-05-19 11:00:00,0.0,0.0,0.0,17.6,76.925,2.9175,3.5025,322.75
2005-05-19 12:00:00,0.0,0.0,0.0,18.165,74.325,3.3675,4.0,325.825
2005-05-19 13:00:00,0.0,0.0,0.0,17.4125,76.975,4.11,4.685,320.625
2005-05-19 14:00:00,0.0,0.0,0.0,16.955,79.45,4.7175,5.17,322.725
2005-05-19 15:00:00,0.0,0.0,0.0,16.0425,84.725,5.3875,6.0125,319.95
2005-05-19 16:00:00,0.0,0.0,0.0,15.350000000000001,90.65,5.217499999999999,5.8925,319.1
2005-05-19 17:00:00,9.428,2.0,0.0,13.405,98.125,4.545,5.215,320.425
2005-05-19 18:00:00,4.714,1.0,0.0,13.4825,98.8,3.9349999999999996,4.635,321.675
2005-05-19 19:00:00,0.0,0.0,0.0,13.3275,98.92500000000001,4.2475000000000005,4.85,320.125
2005-05-19 20:00:00,18.856,4.0,0.0,12.96,99.05,3.8200000000000003,4.6075,325.05
2005-05-19 21:00:00,28.284000000000002,6.0,0.0,12.747499999999999,99.15,4.16,4.9375,317.875
2005-05-19 22:00:00,47.14,10.0,0.0,12.1875,99.25,4.2475000000000005,5.1850000000000005,323.175
2005-05-19 23:00:00,28.284,6.0,0.0,12.34,99.3,4.3625,4.8375,318.75
2005-05-20 00:00:00,0.0,0.0,0.0,13.02,98.85,4.07,4.8774999999999995,321.975
2005-05-20 01:00:00,0.0,0.0,0.0,13.7675,93.225,3.885,4.705,319.925
2005-05-20 02:00:00,0.0,0.0,0.0,13.030000000000001,93.95,3.68,4.345,322.025
2005-05-20 03:00:00,0.0,0.0,0.1,12.4875,94.725,3.1625,3.7075,324.59999999999997
2005-05-20 04:00:00,4.714,1.0,0.0,12.4675,92.925,4.0125,4.672499999999999,322.075
2005-05-20 05:00:00,0.0,0.0,0.0,11.8575,95.15,3.6574999999999998,4.5125,320.625
2005-05-20 06:00:00,0.0,0.0,0.0,11.785,94.275,4.2375,5.0225,318.425
2005-05-20 07:00:00,0.0,0.0,0.0,12.907499999999999,85.825,4.4350000000000005,5.0925,319.825
2005-05-20 08:00:00,0.0,0.0,0.0,14.1375,76.3,4.1475,4.98,320.75
2005-05-20 09:00:00,0.0,0.0,0.0,14.5275,76.4,4.045,4.5925,322.65
2005-05-20 10:00:00,0.0,0.0,0.0,14.4625,77.9,4.6975,5.3075,321.575
2005-05-20 11:00:00,0.0,0.0,0.0,14.015,78.075,4.845,5.46,322.40000000000003
2005-05-20 12:00:00,0.0,0.0,0.0,14.515,76.725,4.5725,5.175,320.07500000000005
2005-05-20 13:00:00,0.0,0.0,0.0,14.8725,77.05,4.3675,4.890000000000001,320.775
2005-05-20 14:00:00,0.0,0.0,0.0,14.735,77.95,4.245,4.6875,320.35
2005-05-20 15:00:00,0.0,0.0,0.0,15.0225,72.45,4.2725,4.9,323.6
2005-05-20 16:00:00,0.0,0.0,0.0,14.325,73.925,4.4125,4.970000000000001,322.45
2005-05-20 17:00:00,0.0,0.0,0.0,13.844999999999999,77.3,3.9025,4.43,319.375
2005-05-20 18:00:00,0.0,0.0,0.0,12.885,80.575,3.975,4.5825,330.725
2005-05-20 19:00:00,0.0,0.0,0.0,11.865,85.525,4.665,5.465,325.125
2005-05-20 20:00:00,0.0,0.0,0.0,11.9525,84.65,4.6625,5.7125,329.35
2005-05-20 21:00:00,0.0,0.0,0.0,11.9575,85.55,4.0625,4.75,327.0
2005-05-20 22:00:00,0.0,0.0,0.0,12.25,84.925,3.8925,4.8925,326.675
2005-05-20 23:00:00,0.0,0.0,0.0,12.1425,85.9,3.475,4.2475000000000005,323.7
2005-05-21 00:00:00,0.0,0.0,0.0,12.1025,85.675,3.4625,4.0175,325.775
2005-05-21 01:00:00,0.0,0.0,0.0,11.45,88.45,2.95,3.4725,329.975
2005-05-21 02:00:00,0.0,0.0,0.0,12.2125,84.4,2.4074999999999998,2.7275,325.125
2005-05-21 03:00:00,0.0,0.0,0.0,13.7175,76.35,2.7775,3.185,325.45
2005-05-21 04:00:00,0.0,0.0,0.0,13.5875,76.075,2.55,3.0775,324.875
2005-05-21 05:00:00,0.0,0.0,0.0,13.5,76.175,1.7425,2.1399999999999997,321.675
2005-05-21 06:00:00,0.0,0.0,0.0,14.0425,73.8,1.02,1.4875,321.70000000000005
2005-05-21 07:00:00,0.0,0.0,0.0,14.485,75.225,0.6075,1.0825,244.60000000000002
2005-05-21 08:00:00,0.0,0.0,0.0,16.05,71.195,1.49,1.795,324.95
2005-05-21 09:00:00,0.0,0.0,0.0,17.95,64.555,1.44,1.865,325.525
2005-05-21 10:00:00,0.0,0.0,0.0,18.39,61.9925,1.92,2.1950000000000003,322.0
2005-05-21 11:00:00,0.0,0.0,0.0,19.425,58.155,2.0175,2.3725,320.875
2005-05-21 12:00:00,0.0,0.0,0.0,20.9125,53.475,1.8425,2.2,321.675
2005-05-21 13:00:00,0.0,0.0,0.0,21.0925,53.1,2.0275,2.4125,322.75
2005-05-21 14:00:00,0.0,0.0,0.0,21.2775,52.4725,2.5125,3.045,323.775
2005-05-21 15:00:00,0.0,0.0,0.0,20.335,54.7625,2.6275,2.89,323.3
2005-05-21 16:00:00,0.0,0.0,0.0,19.015,58.5025,2.7925,3.06,323.375
2005-05-21 17:00:00,0.0,0.0,0.0,18.380000000000003,60.5925,3.17,3.6325,326.95
2005-05-21 18:00:00,0.0,0.0,0.0,17.7875,60.2475,2.5825,2.9325,329.775
2005-05-21 19:00:00,0.0,0.0,0.0,14.200000000000001,73.325,1.7875,2.295,326.025
2005-05-21 20:00:00,0.0,0.0,0.0,14.6425,70.41,0.22499999999999998,0.755,240.55
2005-05-21 21:00:00,0.0,0.0,0.0,14.1775,72.2,1.45,1.91,324.425
2005-05-21 22:00:00,0.0,0.0,0.0,15.4175,68.4,0.0,0.0,0.0
2005-05-21 23:00:00,0.0,0.0,0.0,22.8025,42.71,0.0,0.0,0.0
2005-05-22 00:00:00,0.0,0.0,0.0,21.75,44.8575,0.0,0.0,0.0
2005-05-22 01:00:00,0.0,0.0,0.0,20.67,47.82,0.0,0.0,0.0
2005-05-22 02:00:00,0.0,0.0,0.0,20.64,47.585,0.0,0.0,0.0
2005-05-22 03:00:00,0.0,0.0,0.0,20.1825,49.144999999999996,0.0,0.0,0.0
2005-05-22 04:00:00,0.0,0.0,0.0,17.4825,59.432500000000005,0.0325,0.245,80.625
2005-05-22 05:00:00,0.0,0.0,0.0,18.3125,57.1025,0.0,0.0,0.0
2005-05-22 06:00:00,0.0,0.0,0.0,20.787499999999998,50.72,0.01,0.1,81.5
2005-05-22 07:00:00,0.0,0.0,0.0,19.6,57.3,0.02,0.1475,161.825
2005-05-22 08:00:00,0.0,0.0,0.0,23.372500000000002,50.879999999999995,0.01,0.1575,26.75
2005-05-22 09:00:00,0.0,0.0,0.0,23.97,50.375,0.025,0.15,129.225
